Sales,Date,Region
1668.0,10/31/2020,west
1665.0,11/1/2020,north
1551.0,11/1/2020,south
1770.0,11/1/2020,east
1593.0,11/1/2020,west
1734.0,11/2/2020,north
1500.0,11/2/2020,south
1740.0,11/2/2020,east
1686.0,11/2/2020,west
1551.0,11/3/2020,north
1752.0,11/3/2020,south
1746.0,11/3/2020,east
1581.0,11/3/2020,west
1773.0,11/4/2020,north
1788.0,11/4/2020,south
1545.0,11/4/2020,east
1506.0,11/4/2020,west
1644.0,11/5/2020,north
1605.0,11/5/2020,south
1686.0,11/5/2020,east
1539.0,11/5/2020,west
1725.0,11/6/2020,north
1599.0,11/6/2020,south
1659.0,11/6/2020,east
1575.0,11/6/2020,west
1653.0,11/7/2020,north
1641.0,11/7/2020,south
1587.0,11/7/2020,east
1758.0,11/7/2020,west
1785.0,11/8/2020,north
1695.0,11/8/2020,south
1581.0,11/8/2020,east
1734.0,11/8/2020,west
1788.0,11/9/2020,north
1593.0,11/9/2020,south
1593.0,11/9/2020,east
1512.0,11/9/2020,west
1638.0,11/10/2020,north
1734.0,11/10/2020,south
1695.0,11/10/2020,east
1638.0,11/10/2020,west
1695.0,11/11/2020,north
1533.0,11/11/2020,south
1731.0,11/11/2020,east
1689.0,11/11/2020,west
1713.0,11/12/2020,north
1596.0,11/12/2020,south
1686.0,11/12/2020,east
1515.0,11/12/2020,west
1581.0,11/13/2020,north
1521.0,11/13/2020,south
1677.0,11/13/2020,east
1635.0,11/13/2020,west
1749.0,11/14/2020,north
1542.0,11/14/2020,south
1602.0,11/14/2020,east
1557.0,11/14/2020,west
1686.0,11/15/2020,north
1638.0,11/15/2020,south
1794.0,11/15/2020,east
1659.0,11/15/2020,west
1773.0,11/16/2020,north
1671.0,11/16/2020,south
1626.0,11/16/2020,east
1725.0,11/16/2020,west
1686.0,11/17/2020,north
1521.0,11/17/2020,south
1734.0,11/17/2020,east
1530.0,11/17/2020,west
1698.0,11/18/2020,north
1770.0,11/18/2020,south
1752.0,11/18/2020,east
1662.0,11/18/2020,west
1566.0,11/19/2020,north
1590.0,11/19/2020,south
1635.0,11/19/2020,east
1698.0,11/19/2020,west
1683.0,11/20/2020,north
1653.0,11/20/2020,south
1527.0,11/20/2020,east
1524.0,11/20/2020,west
1593.0,11/21/2020,north
1656.0,11/21/2020,south
1623.0,11/21/2020,east
1638.0,11/21/2020,west
1596.0,11/22/2020,north
1575.0,11/22/2020,south
1656.0,11/22/2020,east
1725.0,11/22/2020,west
1767.0,11/23/2020,north
1650.0,11/23/2020,south
1641.0,11/23/2020,east
1632.0,11/23/2020,west
1602.0,11/24/2020,north
1632.0,11/24/2020,south
1743.0,11/24/2020,east
1617.0,11/24/2020,west
1725.0,11/25/2020,north
1761.0,11/25/2020,south
1791.0,11/25/2020,east
1620.0,11/25/2020,west
1770.0,11/26/2020,north
1791.0,11/26/2020,south
1665.0,11/26/2020,east
1743.0,11/26/2020,west
1632.0,11/27/2020,north
1587.0,11/27/2020,south
1680.0,11/27/2020,east
1656.0,11/27/2020,west
1746.0,11/28/2020,north
1599.0,11/28/2020,south
1719.0,11/28/2020,east
1794.0,11/28/2020,west
1758.0,11/29/2020,north
1557.0,11/29/2020,south
1647.0,11/29/2020,east
1740.0,11/29/2020,west
1635.0,11/30/2020,north
1584.0,11/30/2020,south
1614.0,11/30/2020,east
1749.0,11/30/2020,west
1587.0,12/1/2020,north
1719.0,12/1/2020,south
1620.0,12/1/2020,east
1656.0,12/1/2020,west
1554.0,12/2/2020,north
1755.0,12/2/2020,south
1737.0,12/2/2020,east
1548.0,12/2/2020,west
1572.0,12/3/2020,north
1560.0,12/3/2020,south
1746.0,12/3/2020,east
1788.0,12/3/2020,west
1638.0,12/4/2020,north
1626.0,12/4/2020,south
1518.0,12/4/2020,east
1773.0,12/4/2020,west
1707.0,12/5/2020,north
1614.0,12/5/2020,south
1722.0,12/5/2020,east
1524.0,12/5/2020,west
1560.0,12/6/2020,north
1617.0,12/6/2020,south
1566.0,12/6/2020,east
1515.0,12/6/2020,west
1509.0,12/7/2020,north
1545.0,12/7/2020,south
1596.0,12/7/2020,east
1671.0,12/7/2020,west
1686.0,12/8/2020,north
1785.0,12/8/2020,south
1800.0,12/8/2020,east
1590.0,12/8/2020,west
1788.0,12/9/2020,north
1788.0,12/9/2020,south
1584.0,12/9/2020,east
1665.0,12/9/2020,west
1620.0,12/10/2020,north
1725.0,12/10/2020,south
1569.0,12/10/2020,east
1533.0,12/10/2020,west
1503.0,12/11/2020,north
1713.0,12/11/2020,south
1650.0,12/11/2020,east
1776.0,12/11/2020,west
1629.0,12/12/2020,north
1662.0,12/12/2020,south
1623.0,12/12/2020,east
1590.0,12/12/2020,west
1650.0,12/13/2020,north
1647.0,12/13/2020,south
1683.0,12/13/2020,east
1530.0,12/13/2020,west
1746.0,12/14/2020,north
1551.0,12/14/2020,south
1548.0,12/14/2020,east
1767.0,12/14/2020,west
1785.0,12/15/2020,north
1734.0,12/15/2020,south
1578.0,12/15/2020,east
1596.0,12/15/2020,west
1779.0,12/16/2020,north
1770.0,12/16/2020,south
1581.0,12/16/2020,east
1614.0,12/16/2020,west
1506.0,12/17/2020,north
1533.0,12/17/2020,south
1677.0,12/17/2020,east
1737.0,12/17/2020,west
1635.0,12/18/2020,north
1800.0,12/18/2020,south
1794.0,12/18/2020,east
1653.0,12/18/2020,west
1719.0,12/19/2020,north
1674.0,12/19/2020,south
1575.0,12/19/2020,east
1650.0,12/19/2020,west
1707.0,12/20/2020,north
1692.0,12/20/2020,south
1614.0,12/20/2020,east
1563.0,12/20/2020,west
1575.0,12/21/2020,north
1506.0,12/21/2020,south
1599.0,12/21/2020,east
1686.0,12/21/2020,west
1518.0,12/22/2020,north
1677.0,12/22/2020,south
1722.0,12/22/2020,east
1566.0,12/22/2020,west
1677.0,12/23/2020,north
1542.0,12/23/2020,south
1785.0,12/23/2020,east
1671.0,12/23/2020,west
1725.0,12/24/2020,north
1506.0,12/24/2020,south
1563.0,12/24/2020,east
1668.0,12/24/2020,west
1782.0,12/25/2020,north
1557.0,12/25/2020,south
1797.0,12/25/2020,east
1563.0,12/25/2020,west
1554.0,12/26/2020,north
1650.0,12/26/2020,south
1698.0,12/26/2020,east
1737.0,12/26/2020,west
1770.0,12/27/2020,north
1734.0,12/27/2020,south
1770.0,12/27/2020,east
1524.0,12/27/2020,west
1725.0,12/28/2020,north
1536.0,12/28/2020,south
1758.0,12/28/2020,east
1683.0,12/28/2020,west
1518.0,12/29/2020,north
1677.0,12/29/2020,south
1614.0,12/29/2020,east
1767.0,12/29/2020,west
1524.0,12/30/2020,north
1530.0,12/30/2020,south
1584.0,12/30/2020,east
1791.0,12/30/2020,west
1740.0,12/31/2020,north
1698.0,12/31/2020,south
1770.0,12/31/2020,east
1650.0,12/31/2020,west
1536.0,1/1/2021,north
1542.0,1/1/2021,south
1671.0,1/1/2021,east
1752.0,1/1/2021,west
1794.0,1/2/2021,north
1620.0,1/2/2021,south
1584.0,1/2/2021,east
1503.0,1/2/2021,west
1758.0,1/3/2021,north
1578.0,1/3/2021,south
1677.0,1/3/2021,east
1722.0,1/3/2021,west
1590.0,1/4/2021,north
1785.0,1/4/2021,south
1731.0,1/4/2021,east
1686.0,1/4/2021,west
1536.0,1/5/2021,north
1578.0,1/5/2021,south
1683.0,1/5/2021,east
1608.0,1/5/2021,west
1743.0,1/6/2021,north
1743.0,1/6/2021,south
1638.0,1/6/2021,east
1788.0,1/6/2021,west
1716.0,1/7/2021,north
1602.0,1/7/2021,south
1596.0,1/7/2021,east
1797.0,1/7/2021,west
1662.0,1/8/2021,north
1668.0,1/8/2021,south
1662.0,1/8/2021,east
1521.0,1/8/2021,west
1563.0,1/9/2021,north
1647.0,1/9/2021,south
1743.0,1/9/2021,east
1653.0,1/9/2021,west
1731.0,1/10/2021,north
1608.0,1/10/2021,south
1512.0,1/10/2021,east
1545.0,1/10/2021,west
1740.0,1/11/2021,north
1611.0,1/11/2021,south
1536.0,1/11/2021,east
1626.0,1/11/2021,west
1614.0,1/12/2021,north
1572.0,1/12/2021,south
1539.0,1/12/2021,east
1605.0,1/12/2021,west
1545.0,1/13/2021,north
1542.0,1/13/2021,south
1779.0,1/13/2021,east
1680.0,1/13/2021,west
1701.0,1/14/2021,north
1677.0,1/14/2021,south
1614.0,1/14/2021,east
1590.0,1/14/2021,west
2025.0,1/15/2021,north
2195.0,1/15/2021,south
2180.0,1/15/2021,east
2395.0,1/15/2021,west
2110.0,1/16/2021,north
2145.0,1/16/2021,south
2340.0,1/16/2021,east
2390.0,1/16/2021,west
2475.0,1/17/2021,north
2320.0,1/17/2021,south
2105.0,1/17/2021,east
2090.0,1/17/2021,west
2050.0,1/18/2021,north
2410.0,1/18/2021,south
2125.0,1/18/2021,east
2325.0,1/18/2021,west
2335.0,1/19/2021,north
2105.0,1/19/2021,south
2340.0,1/19/2021,east
2420.0,1/19/2021,west
2415.0,1/20/2021,north
2495.0,1/20/2021,south
2070.0,1/20/2021,east
2405.0,1/20/2021,west
2090.0,1/21/2021,north
2145.0,1/21/2021,south
2245.0,1/21/2021,east
2330.0,1/21/2021,west
2460.0,1/22/2021,north
2230.0,1/22/2021,south
2010.0,1/22/2021,east
2380.0,1/22/2021,west
2025.0,1/23/2021,north
2085.0,1/23/2021,south
2420.0,1/23/2021,east
2175.0,1/23/2021,west
2015.0,1/24/2021,north
2445.0,1/24/2021,south
2255.0,1/24/2021,east
2085.0,1/24/2021,west
2210.0,1/25/2021,north
2145.0,1/25/2021,south
2200.0,1/25/2021,east
2160.0,1/25/2021,west
2050.0,1/26/2021,north
2280.0,1/26/2021,south
2165.0,1/26/2021,east
2345.0,1/26/2021,west
2000.0,1/27/2021,north
2010.0,1/27/2021,south
2060.0,1/27/2021,east
2020.0,1/27/2021,west
2140.0,1/28/2021,north
2310.0,1/28/2021,south
2285.0,1/28/2021,east
2005.0,1/28/2021,west
2295.0,1/29/2021,north
2195.0,1/29/2021,south
2465.0,1/29/2021,east
2095.0,1/29/2021,west
2400.0,1/30/2021,north
2290.0,1/30/2021,south
2370.0,1/30/2021,east
2165.0,1/30/2021,west
2430.0,1/31/2021,north
2260.0,1/31/2021,south
2215.0,1/31/2021,east
2145.0,1/31/2021,west
2350.0,2/1/2021,north
2180.0,2/1/2021,south
2290.0,2/1/2021,east
2115.0,2/1/2021,west
2315.0,2/2/2021,north
2100.0,2/2/2021,south
2430.0,2/2/2021,east
2215.0,2/2/2021,west
2000.0,2/3/2021,north
2355.0,2/3/2021,south
2110.0,2/3/2021,east
2240.0,2/3/2021,west
2380.0,2/4/2021,north
2305.0,2/4/2021,south
2300.0,2/4/2021,east
2120.0,2/4/2021,west
2185.0,2/5/2021,north
2295.0,2/5/2021,south
2215.0,2/5/2021,east
2050.0,2/5/2021,west
2225.0,2/6/2021,north
2405.0,2/6/2021,south
2095.0,2/6/2021,east
2200.0,2/6/2021,west
2070.0,2/7/2021,north
2065.0,2/7/2021,south
2080.0,2/7/2021,east
2010.0,2/7/2021,west
2395.0,2/8/2021,north
2345.0,2/8/2021,south
2085.0,2/8/2021,east
2250.0,2/8/2021,west
2045.0,2/9/2021,north
2345.0,2/9/2021,south
2455.0,2/9/2021,east
2260.0,2/9/2021,west
2130.0,2/10/2021,north
2035.0,2/10/2021,south
2045.0,2/10/2021,east
2145.0,2/10/2021,west
2320.0,2/11/2021,north
2350.0,2/11/2021,south
2085.0,2/11/2021,east
2160.0,2/11/2021,west
2375.0,2/12/2021,north
2230.0,2/12/2021,south
2230.0,2/12/2021,east
2130.0,2/12/2021,west
2425.0,2/13/2021,north
2465.0,2/13/2021,south
2105.0,2/13/2021,east
2485.0,2/13/2021,west
2340.0,2/14/2021,north
2240.0,2/14/2021,south
2285.0,2/14/2021,east
2375.0,2/14/2021,west
2110.0,2/15/2021,north
2325.0,2/15/2021,south
2265.0,2/15/2021,east
2175.0,2/15/2021,west
2295.0,2/16/2021,north
2250.0,2/16/2021,south
2180.0,2/16/2021,east
2465.0,2/16/2021,west
2380.0,2/17/2021,north
2130.0,2/17/2021,south
2350.0,2/17/2021,east
2470.0,2/17/2021,west
2005.0,2/18/2021,north
2125.0,2/18/2021,south
2480.0,2/18/2021,east
2240.0,2/18/2021,west
2125.0,2/19/2021,north
2425.0,2/19/2021,south
2050.0,2/19/2021,east
2045.0,2/19/2021,west
2260.0,2/20/2021,north
2105.0,2/20/2021,south
2420.0,2/20/2021,east
2400.0,2/20/2021,west
2345.0,2/21/2021,north
2040.0,2/21/2021,south
2170.0,2/21/2021,east
2445.0,2/21/2021,west
2145.0,2/22/2021,north
2050.0,2/22/2021,south
2200.0,2/22/2021,east
2140.0,2/22/2021,west
2490.0,2/23/2021,north
2370.0,2/23/2021,south
2055.0,2/23/2021,east
2380.0,2/23/2021,west
2330.0,2/24/2021,north
2420.0,2/24/2021,south
2235.0,2/24/2021,east
2045.0,2/24/2021,west
2205.0,2/25/2021,north
2065.0,2/25/2021,south
2300.0,2/25/2021,east
2035.0,2/25/2021,west
2455.0,2/26/2021,north
2350.0,2/26/2021,south
2270.0,2/26/2021,east
2315.0,2/26/2021,west
2000.0,2/27/2021,north
2305.0,2/27/2021,south
2150.0,2/27/2021,east
2305.0,2/27/2021,west
2145.0,2/28/2021,north
2155.0,2/28/2021,south
2290.0,2/28/2021,east
2155.0,2/28/2021,west
2360.0,3/1/2021,north
2430.0,3/1/2021,south
2185.0,3/1/2021,east
2245.0,3/1/2021,west
2370.0,3/2/2021,north
2300.0,3/2/2021,south
2215.0,3/2/2021,east
2225.0,3/2/2021,west
2405.0,3/3/2021,north
2000.0,3/3/2021,south
2025.0,3/3/2021,east
2380.0,3/3/2021,west
2390.0,3/4/2021,north
2335.0,3/4/2021,south
2205.0,3/4/2021,east
2035.0,3/4/2021,west
2080.0,3/5/2021,north
2340.0,3/5/2021,south
2045.0,3/5/2021,east
2005.0,3/5/2021,west
2075.0,3/6/2021,north
2190.0,3/6/2021,south
2305.0,3/6/2021,east
2190.0,3/6/2021,west
2220.0,3/7/2021,north
2025.0,3/7/2021,south
2350.0,3/7/2021,east
2425.0,3/7/2021,west
2170.0,3/8/2021,north
2095.0,3/8/2021,south
2475.0,3/8/2021,east
2395.0,3/8/2021,west
2380.0,3/9/2021,north
2000.0,3/9/2021,south
2180.0,3/9/2021,east
2365.0,3/9/2021,west
2380.0,3/10/2021,north
2320.0,3/10/2021,south
2005.0,3/10/2021,east
2270.0,3/10/2021,west
2005.0,3/11/2021,north
2410.0,3/11/2021,south
2065.0,3/11/2021,east
2170.0,3/11/2021,west
2175.0,3/12/2021,north
2310.0,3/12/2021,south
2490.0,3/12/2021,east
2400.0,3/12/2021,west
2065.0,3/13/2021,north
2165.0,3/13/2021,south
2305.0,3/13/2021,east
2100.0,3/13/2021,west
2245.0,3/14/2021,north
2365.0,3/14/2021,south
2300.0,3/14/2021,east
2340.0,3/14/2021,west
2330.0,3/15/2021,north
2445.0,3/15/2021,south
2390.0,3/15/2021,east
2210.0,3/15/2021,west
2365.0,3/16/2021,north
2500.0,3/16/2021,south
2235.0,3/16/2021,east
2480.0,3/16/2021,west
2065.0,3/17/2021,north
2325.0,3/17/2021,south
2480.0,3/17/2021,east
2265.0,3/17/2021,west
2440.0,3/18/2021,north
2020.0,3/18/2021,south
2115.0,3/18/2021,east
2075.0,3/18/2021,west
2035.0,3/19/2021,north
2495.0,3/19/2021,south
2340.0,3/19/2021,east
2220.0,3/19/2021,west
2380.0,3/20/2021,north
2360.0,3/20/2021,south
2325.0,3/20/2021,east
2340.0,3/20/2021,west
2300.0,3/21/2021,north
2030.0,3/21/2021,south
2110.0,3/21/2021,east
2490.0,3/21/2021,west
2420.0,3/22/2021,north
2030.0,3/22/2021,south
2450.0,3/22/2021,east
2315.0,3/22/2021,west
2470.0,3/23/2021,north
2240.0,3/23/2021,south
2155.0,3/23/2021,east
2005.0,3/23/2021,west
2005.0,3/24/2021,north
2075.0,3/24/2021,south
2080.0,3/24/2021,east
2395.0,3/24/2021,west
2435.0,3/25/2021,north
2055.0,3/25/2021,south
2130.0,3/25/2021,east
2365.0,3/25/2021,west
2320.0,3/26/2021,north
2325.0,3/26/2021,south
2210.0,3/26/2021,east
2225.0,3/26/2021,west
2465.0,3/27/2021,north
2175.0,3/27/2021,south
2145.0,3/27/2021,east
2085.0,3/27/2021,west
2310.0,3/28/2021,north
2070.0,3/28/2021,south
2355.0,3/28/2021,east
2410.0,3/28/2021,west
2475.0,3/29/2021,north
2005.0,3/29/2021,south
2025.0,3/29/2021,east
2265.0,3/29/2021,west
2090.0,3/30/2021,north
2390.0,3/30/2021,south
2410.0,3/30/2021,east
2035.0,3/30/2021,west
2475.0,3/31/2021,north
2135.0,3/31/2021,south
2440.0,3/31/2021,east
2105.0,3/31/2021,west
2405.0,4/1/2021,north
2000.0,4/1/2021,south
2480.0,4/1/2021,east
2495.0,4/1/2021,west
2260.0,4/2/2021,north
2100.0,4/2/2021,south
2480.0,4/2/2021,east
2325.0,4/2/2021,west
2345.0,4/3/2021,north
2005.0,4/3/2021,south
2175.0,4/3/2021,east
2330.0,4/3/2021,west
2480.0,4/4/2021,north
2455.0,4/4/2021,south
2165.0,4/4/2021,east
2355.0,4/4/2021,west
2270.0,4/5/2021,north
2415.0,4/5/2021,south
2150.0,4/5/2021,east
2215.0,4/5/2021,west
2440.0,4/6/2021,north
2435.0,4/6/2021,south
2255.0,4/6/2021,east
2260.0,4/6/2021,west
2020.0,4/7/2021,north
2125.0,4/7/2021,south
2120.0,4/7/2021,east
2070.0,4/7/2021,west
2135.0,4/8/2021,north
2050.0,4/8/2021,south
2400.0,4/8/2021,east
2040.0,4/8/2021,west
2265.0,4/9/2021,north
2340.0,4/9/2021,south
2245.0,4/9/2021,east
2450.0,4/9/2021,west
2385.0,4/10/2021,north
2255.0,4/10/2021,south
2065.0,4/10/2021,east
2295.0,4/10/2021,west
2415.0,4/11/2021,north
2355.0,4/11/2021,south
2425.0,4/11/2021,east
2150.0,4/11/2021,west
2285.0,4/12/2021,north
2315.0,4/12/2021,south
2080.0,4/12/2021,east
2305.0,4/12/2021,west
2115.0,4/13/2021,north
2380.0,4/13/2021,south
2195.0,4/13/2021,east
2325.0,4/13/2021,west
2045.0,4/14/2021,north
2370.0,4/14/2021,south
2485.0,4/14/2021,east
2085.0,4/14/2021,west
2185.0,4/15/2021,north
2275.0,4/15/2021,south
2050.0,4/15/2021,east
2320.0,4/15/2021,west
2335.0,4/16/2021,north
2415.0,4/16/2021,south
2115.0,4/16/2021,east
2380.0,4/16/2021,west
2375.0,4/17/2021,north
2250.0,4/17/2021,south
2415.0,4/17/2021,east
2395.0,4/17/2021,west
2005.0,4/18/2021,north
2215.0,4/18/2021,south
2405.0,4/18/2021,east
2265.0,4/18/2021,west
2160.0,4/19/2021,north
2115.0,4/19/2021,south
2175.0,4/19/2021,east
2420.0,4/19/2021,west
2290.0,4/20/2021,north
2115.0,4/20/2021,south
2110.0,4/20/2021,east
2395.0,4/20/2021,west
2400.0,4/21/2021,north
2195.0,4/21/2021,south
2095.0,4/21/2021,east
2330.0,4/21/2021,west
2235.0,4/22/2021,north
2195.0,4/22/2021,south
2480.0,4/22/2021,east
2270.0,4/22/2021,west
2280.0,4/23/2021,north
2065.0,4/23/2021,south
2065.0,4/23/2021,east
2260.0,4/23/2021,west
2440.0,4/24/2021,north
2130.0,4/24/2021,south
2345.0,4/24/2021,east
2020.0,4/24/2021,west
2275.0,4/25/2021,north
2375.0,4/25/2021,south
2340.0,4/25/2021,east
2300.0,4/25/2021,west
2260.0,4/26/2021,north
2295.0,4/26/2021,south
2295.0,4/26/2021,east
2115.0,4/26/2021,west
2095.0,4/27/2021,north
2010.0,4/27/2021,south
2245.0,4/27/2021,east
2245.0,4/27/2021,west
2385.0,4/28/2021,north
2230.0,4/28/2021,south
2285.0,4/28/2021,east
2115.0,4/28/2021,west
2150.0,4/29/2021,north
2065.0,4/29/2021,south
2110.0,4/29/2021,east
2175.0,4/29/2021,west
2320.0,4/30/2021,north
2435.0,4/30/2021,south
2050.0,4/30/2021,east
2165.0,4/30/2021,west
2460.0,5/1/2021,north
2165.0,5/1/2021,south
2110.0,5/1/2021,east
2320.0,5/1/2021,west
2305.0,5/2/2021,north
2145.0,5/2/2021,south
2460.0,5/2/2021,east
2260.0,5/2/2021,west
2355.0,5/3/2021,north
2070.0,5/3/2021,south
2455.0,5/3/2021,east
2090.0,5/3/2021,west
2270.0,5/4/2021,north
2425.0,5/4/2021,south
2415.0,5/4/2021,east
2065.0,5/4/2021,west
2315.0,5/5/2021,north
2120.0,5/5/2021,south
2330.0,5/5/2021,east
2295.0,5/5/2021,west
2120.0,5/6/2021,north
2050.0,5/6/2021,south
2140.0,5/6/2021,east
2230.0,5/6/2021,west
2090.0,5/7/2021,north
2335.0,5/7/2021,south
2125.0,5/7/2021,east
2380.0,5/7/2021,west
2090.0,5/8/2021,north
2490.0,5/8/2021,south
2200.0,5/8/2021,east
2045.0,5/8/2021,west
2140.0,5/9/2021,north
2115.0,5/9/2021,south
2045.0,5/9/2021,east
2385.0,5/9/2021,west
2250.0,5/10/2021,north
2325.0,5/10/2021,south
2325.0,5/10/2021,east
2400.0,5/10/2021,west
2120.0,5/11/2021,north
2165.0,5/11/2021,south
2175.0,5/11/2021,east
2190.0,5/11/2021,west
2155.0,5/12/2021,north
2325.0,5/12/2021,south
2025.0,5/12/2021,east
2455.0,5/12/2021,west
2330.0,5/13/2021,north
2210.0,5/13/2021,south
2010.0,5/13/2021,east
2320.0,5/13/2021,west
2135.0,5/14/2021,north
2500.0,5/14/2021,south
2140.0,5/14/2021,east
2190.0,5/14/2021,west
2240.0,5/15/2021,north
2180.0,5/15/2021,south
2020.0,5/15/2021,east
2390.0,5/15/2021,west
2375.0,5/16/2021,north
2050.0,5/16/2021,south
2080.0,5/16/2021,east
2055.0,5/16/2021,west
2020.0,5/17/2021,north
2470.0,5/17/2021,south
2220.0,5/17/2021,east
2255.0,5/17/2021,west
2185.0,5/18/2021,north
2455.0,5/18/2021,south
2270.0,5/18/2021,east
2415.0,5/18/2021,west
2400.0,5/19/2021,north
2300.0,5/19/2021,south
2175.0,5/19/2021,east
2020.0,5/19/2021,west
2195.0,5/20/2021,north
2050.0,5/20/2021,south
2055.0,5/20/2021,east
2300.0,5/20/2021,west
2480.0,5/21/2021,north
2240.0,5/21/2021,south
2025.0,5/21/2021,east
2480.0,5/21/2021,west
2430.0,5/22/2021,north
2100.0,5/22/2021,south
2420.0,5/22/2021,east
2410.0,5/22/2021,west
2155.0,5/23/2021,north
2345.0,5/23/2021,south
2045.0,5/23/2021,east
2240.0,5/23/2021,west
2390.0,5/24/2021,north
2210.0,5/24/2021,south
2105.0,5/24/2021,east
2075.0,5/24/2021,west
2020.0,5/25/2021,north
2105.0,5/25/2021,south
2295.0,5/25/2021,east
2005.0,5/25/2021,west
2475.0,5/26/2021,north
2210.0,5/26/2021,south
2040.0,5/26/2021,east
2085.0,5/26/2021,west
2080.0,5/27/2021,north
2260.0,5/27/2021,south
2345.0,5/27/2021,east
2160.0,5/27/2021,west
2205.0,5/28/2021,north
2055.0,5/28/2021,south
2280.0,5/28/2021,east
2205.0,5/28/2021,west
2150.0,5/29/2021,north
2450.0,5/29/2021,south
2005.0,5/29/2021,east
2115.0,5/29/2021,west
2380.0,5/30/2021,north
2225.0,5/30/2021,south
2485.0,5/30/2021,east
2310.0,5/30/2021,west
2395.0,5/31/2021,north
2095.0,5/31/2021,south
2220.0,5/31/2021,east
2130.0,5/31/2021,west
2140.0,6/1/2021,north
2450.0,6/1/2021,south
2055.0,6/1/2021,east
2215.0,6/1/2021,west
2015.0,6/2/2021,north
2350.0,6/2/2021,south
2005.0,6/2/2021,east
2015.0,6/2/2021,west
2375.0,6/3/2021,north
2025.0,6/3/2021,south
2375.0,6/3/2021,east
2300.0,6/3/2021,west
2405.0,6/4/2021,north
2135.0,6/4/2021,south
2315.0,6/4/2021,east
2300.0,6/4/2021,west
2425.0,6/5/2021,north
2400.0,6/5/2021,south
2245.0,6/5/2021,east
2085.0,6/5/2021,west
2020.0,6/6/2021,north
2190.0,6/6/2021,south
2450.0,6/6/2021,east
2245.0,6/6/2021,west
2390.0,6/7/2021,north
2020.0,6/7/2021,south
2360.0,6/7/2021,east
2070.0,6/7/2021,west
2290.0,6/8/2021,north
2035.0,6/8/2021,south
2450.0,6/8/2021,east
2120.0,6/8/2021,west
2480.0,6/9/2021,north
2500.0,6/9/2021,south
2365.0,6/9/2021,east
2330.0,6/9/2021,west
2280.0,6/10/2021,north
2015.0,6/10/2021,south
2500.0,6/10/2021,east
2405.0,6/10/2021,west
2385.0,6/11/2021,north
2090.0,6/11/2021,south
2300.0,6/11/2021,east
2350.0,6/11/2021,west
2095.0,6/12/2021,north
2375.0,6/12/2021,south
2270.0,6/12/2021,east
2365.0,6/12/2021,west
2205.0,6/13/2021,north
2260.0,6/13/2021,south
2135.0,6/13/2021,east
2280.0,6/13/2021,west
2485.0,6/14/2021,north
2025.0,6/14/2021,south
2460.0,6/14/2021,east
2285.0,6/14/2021,west
2090.0,6/15/2021,north
2075.0,6/15/2021,south
2125.0,6/15/2021,east
2085.0,6/15/2021,west
2410.0,6/16/2021,north
2265.0,6/16/2021,south
2145.0,6/16/2021,east
2320.0,6/16/2021,west
2260.0,6/17/2021,north
2460.0,6/17/2021,south
2060.0,6/17/2021,east
2120.0,6/17/2021,west
2325.0,6/18/2021,north
2275.0,6/18/2021,south
2285.0,6/18/2021,east
2150.0,6/18/2021,west
2160.0,6/19/2021,north
2020.0,6/19/2021,south
2430.0,6/19/2021,east
2025.0,6/19/2021,west
2280.0,6/20/2021,north
2425.0,6/20/2021,south
2230.0,6/20/2021,east
2160.0,6/20/2021,west
2360.0,6/21/2021,north
2305.0,6/21/2021,south
2105.0,6/21/2021,east
2290.0,6/21/2021,west
2280.0,6/22/2021,north
2010.0,6/22/2021,south
2095.0,6/22/2021,east
2270.0,6/22/2021,west
2080.0,6/23/2021,north
2345.0,6/23/2021,south
2240.0,6/23/2021,east
2425.0,6/23/2021,west
2390.0,6/24/2021,north
2155.0,6/24/2021,south
2060.0,6/24/2021,east
2055.0,6/24/2021,west
2140.0,6/25/2021,north
2340.0,6/25/2021,south
2030.0,6/25/2021,east
2310.0,6/25/2021,west
2065.0,6/26/2021,north
2330.0,6/26/2021,south
2145.0,6/26/2021,east
2050.0,6/26/2021,west
2095.0,6/27/2021,north
2460.0,6/27/2021,south
2195.0,6/27/2021,east
2020.0,6/27/2021,west
2185.0,6/28/2021,north
2190.0,6/28/2021,south
2050.0,6/28/2021,east
2045.0,6/28/2021,west
2155.0,6/29/2021,north
2135.0,6/29/2021,south
2280.0,6/29/2021,east
2485.0,6/29/2021,west
2040.0,6/30/2021,north
2130.0,6/30/2021,south
2490.0,6/30/2021,east
2160.0,6/30/2021,west
2065.0,7/1/2021,north
2355.0,7/1/2021,south
2205.0,7/1/2021,east
2265.0,7/1/2021,west
2005.0,7/2/2021,north
2450.0,7/2/2021,south
2500.0,7/2/2021,east
2445.0,7/2/2021,west
2460.0,7/3/2021,north
2060.0,7/3/2021,south
2090.0,7/3/2021,east
2415.0,7/3/2021,west
2395.0,7/4/2021,north
2370.0,7/4/2021,south
2110.0,7/4/2021,east
2395.0,7/4/2021,west
2205.0,7/5/2021,north
2245.0,7/5/2021,south
2330.0,7/5/2021,east
2010.0,7/5/2021,west
2430.0,7/6/2021,north
2125.0,7/6/2021,south
2235.0,7/6/2021,east
2175.0,7/6/2021,west
2460.0,7/7/2021,north
2500.0,7/7/2021,south
2315.0,7/7/2021,east
2120.0,7/7/2021,west
2040.0,7/8/2021,north
2425.0,7/8/2021,south
